"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UHMK1",6.82771015597211e-61,-0.293045536533627,0.293,0.254,1.21553723906772e-56,"18","UHMK1"
"ERBIN.1",6.86178147278952e-61,-0.329950974847181,0.293,0.256,1.22160295560072e-56,"18","ERBIN"
"COPA.1",7.10085979102237e-61,-0.185538690448704,0.302,0.246,1.26416606859571e-56,"18","COPA"
"RPS15A",7.17980464249771e-61,0.309656798796802,0.999,0.999,1.27822062050387e-56,"18","RPS15A"
"CHTOP",7.38089792727743e-61,-0.29283423448175,0.222,0.188,1.3140212579932e-56,"18","CHTOP"
"KAT6B",7.45925795425172e-61,-0.234795801242697,0.345,0.282,1.32797169359543e-56,"18","KAT6B"
"POLR2D.3",7.67173067456423e-61,0.104163772393745,0.143,0.085,1.36579821199267e-56,"18","POLR2D"
"INPP1.2",7.67948089517444e-61,0.992122435746419,0.129,0.043,1.3671779837679e-56,"18","INPP1"
"MRPS16.2",7.69651747634608e-61,-0.117885210030939,0.196,0.144,1.37021100631389e-56,"18","MRPS16"
"NELFB",7.81861410026112e-61,-0.137171475435672,0.179,0.134,1.39194786826949e-56,"18","NELFB"
"ATG5.1",8.42987144908611e-61,-0.298291627705623,0.238,0.199,1.5007700140808e-56,"18","ATG5"
"RBBP7.1",8.45159451179547e-61,-0.113574883055417,0.308,0.241,1.50463737093495e-56,"18","RBBP7"
"GOPC",8.53494835526875e-61,-0.115118508198446,0.287,0.22,1.51947685568849e-56,"18","GOPC"
"VPS26A.2",9.02131255580116e-61,-0.189142037733228,0.229,0.182,1.60606427430928e-56,"18","VPS26A"
"SLC10A3.2",9.11299904484552e-61,0.146461314468014,0.199,0.13,1.62238721995385e-56,"18","SLC10A3"
"SREK1IP1",9.20639903808076e-61,-0.304349869801913,0.254,0.214,1.63901522074952e-56,"18","SREK1IP1"
"VCP",9.24230074914686e-61,-0.19884062714748,0.502,0.426,1.64540680237061e-56,"18","VCP"
"HIPK2.3",9.84577742893964e-61,-1.07408495334626,0.203,0.268,1.75284375567412e-56,"18","HIPK2"
"PIGC",9.85479418525506e-61,-0.154812082213794,0.223,0.173,1.75444900880096e-56,"18","PIGC"
"ACAP1.2",1.06532085705204e-60,0.506675368945604,0.722,0.489,1.89659072180975e-56,"18","ACAP1"
"NFAT5.1",1.07462743243286e-60,-0.611585710259287,0.283,0.289,1.91315921796023e-56,"18","NFAT5"
"BATF3.2",1.16469978399063e-60,6.07838433146299,0.057,0.001,2.07351502543853e-56,"18","BATF3"
"ISOC2.2",1.17599371657031e-60,0.796593944361023,0.119,0.045,2.09362161361012e-56,"18","ISOC2"
"SLA2.2",1.19486596165544e-60,-0.885796982918627,0.326,0.384,2.12721987153519e-56,"18","SLA2"
"OSBPL8.1",1.23047702143777e-60,0.157245495257448,0.412,0.281,2.19061824126566e-56,"18","OSBPL8"
"UBE2R2.2",1.26015750140204e-60,-0.20807122144555,0.438,0.372,2.24345839974606e-56,"18","UBE2R2"
"PPP3R1.2",1.34183782358077e-60,-0.321589033201022,0.282,0.242,2.38887387732085e-56,"18","PPP3R1"
"STK39.1",1.37843343668274e-60,-0.228515961840701,0.305,0.25,2.45402504732627e-56,"18","STK39"
"STAT4.2",1.54601858760638e-60,-0.426626452027004,0.598,0.581,2.75237689151564e-56,"18","STAT4"
"BIRC6",1.59871574344338e-60,-0.207073569950304,0.429,0.355,2.84619363805225e-56,"18","BIRC6"
"MARK3.1",1.62628409166775e-60,-0.396949303798607,0.253,0.226,2.8952735683961e-56,"18","MARK3"
"ATP11B.1",1.64723499279337e-60,-0.256112250145016,0.305,0.257,2.93257245767004e-56,"18","ATP11B"
"CNDP2.2",1.7052356902375e-60,0.10518265080219,0.214,0.139,3.03583109932983e-56,"18","CNDP2"
"KDM4C",1.73495305600115e-60,-0.145706921050839,0.414,0.338,3.08873692559884e-56,"18","KDM4C"
"SARAF.2",1.86907616072071e-60,-0.362412917042684,0.901,0.86,3.32751628893109e-56,"18","SARAF"
"RGS3.2",1.89284096201115e-60,-0.333023749167278,0.237,0.203,3.36982476466846e-56,"18","RGS3"
"SNHG6.2",1.96718577758315e-60,-0.232735137287773,0.669,0.589,3.50218083983129e-56,"18","SNHG6"
"CSTF2T.1",1.99700324836305e-60,0.497534272724387,0.177,0.09,3.55526488306074e-56,"18","CSTF2T"
"PHF20",2.01530492229278e-60,0.11677226255184,0.318,0.216,3.58784735315784e-56,"18","PHF20"
"MTLN.2",2.2114327681233e-60,0.113789235766635,0.241,0.155,3.93701375708991e-56,"18","MTLN"
"RNF10",2.31102248560351e-60,-0.284066608949969,0.29,0.25,4.11431333111993e-56,"18","RNF10"
"SYNCRIP.1",2.31562697352035e-60,0.48377689135929,0.333,0.19,4.12251070095828e-56,"18","SYNCRIP"
"EIF5B.1",2.35222955169751e-60,0.240637508380607,0.291,0.176,4.18767427088708e-56,"18","EIF5B"
"POLD2.2",2.43898694424295e-60,0.376172421577313,0.137,0.069,4.34212845683573e-56,"18","POLD2"
"NELFCD",2.45936240711934e-60,-0.142997193892064,0.242,0.186,4.37840289339457e-56,"18","NELFCD"
"GOLGA4",2.519882040291e-60,-0.272477765148279,0.337,0.283,4.48614599633007e-56,"18","GOLGA4"
"PIK3R5.2",2.6345608906668e-60,-1.23850963642827,0.19,0.291,4.69030875365411e-56,"18","PIK3R5"
"ABCE1.2",2.7223443476313e-60,0.42694481200518,0.192,0.101,4.846589642088e-56,"18","ABCE1"
"AIMP1.3",2.76225527721486e-60,0.112749783224118,0.318,0.22,4.91764307002561e-56,"18","AIMP1"
"PSENEN.1",2.87090784853331e-60,-0.222898726725193,0.264,0.221,5.11107724274385e-56,"18","PSENEN"
"UQCC2.1",2.89902068301157e-60,0.164273966256812,0.175,0.105,5.1611265219655e-56,"18","UQCC2"
"ERCC3.2",2.91801061687001e-60,-0.154902249015015,0.179,0.134,5.19493430121369e-56,"18","ERCC3"
"TOLLIP.1",2.92393084738329e-60,-0.355392248697379,0.15,0.122,5.20547408759647e-56,"18","TOLLIP"
"KAT8.1",3.00188501975181e-60,-0.135717100193198,0.213,0.16,5.34425590066414e-56,"18","KAT8"
"EID1.1",3.35355130958274e-60,0.222313120909867,0.574,0.407,5.97032739645015e-56,"18","EID1"
"CSNK1D",3.58342715900214e-60,-0.195571043059445,0.327,0.267,6.3795753711715e-56,"18","CSNK1D"
"ZNF32",3.79124529523031e-60,0.146961468198634,0.22,0.141,6.74955399909852e-56,"18","ZNF32"
"EXOSC8",3.79287060345125e-60,-0.336888609709074,0.237,0.206,6.75244753532426e-56,"18","EXOSC8"
"GLS.1",3.79418295412203e-60,-0.139982023581356,0.377,0.303,6.75478391322345e-56,"18","GLS"
"MDH2.1",3.91184389532948e-60,0.181295342268999,0.554,0.4,6.96425568685507e-56,"18","MDH2"
"NSUN2.1",3.98444011392276e-60,0.21365969161205,0.184,0.109,7.09349873481669e-56,"18","NSUN2"
"GOLIM4.2",4.01716920014109e-60,0.827878698446668,0.153,0.06,7.15176632701118e-56,"18","GOLIM4"
"GLMN.1",4.19266813307384e-60,-0.214796674337014,0.173,0.131,7.46420707731135e-56,"18","GLMN"
"VEGFB.3",4.19932912968884e-60,-0.185646915215853,0.527,0.425,7.47606564958504e-56,"18","VEGFB"
"HIF1A.1",4.20355044215041e-60,0.638827964886632,0.573,0.346,7.48358085216038e-56,"18","HIF1A"
"PHYKPL.2",4.88839722585059e-60,0.135900152804262,0.402,0.279,8.7028135811818e-56,"18","PHYKPL"
"ARAF.2",4.98443315643795e-60,-0.134613723174313,0.212,0.16,8.87378634840648e-56,"18","ARAF"
"MIA2.1",5.00074871520149e-60,-0.128164610243733,0.303,0.239,8.90283293767322e-56,"18","MIA2"
"TMEM126A",5.01593131044947e-60,0.196750107975442,0.167,0.101,8.92986251199319e-56,"18","TMEM126A"
"SRSF11",5.33573027886297e-60,-0.240322441713092,0.65,0.578,9.49920061545975e-56,"18","SRSF11"
"CTSC.1",5.37953790915896e-60,-0.277165060394209,0.694,0.619,9.57719133967569e-56,"18","CTSC"
"RABIF.1",5.38639227994692e-60,-0.312917383299227,0.204,0.173,9.58939417598951e-56,"18","RABIF"
"FAM13B",5.68053663050875e-60,-0.186011272272456,0.259,0.206,1.01130593632947e-55,"18","FAM13B"
"PARP14.2",5.7135992004941e-60,-0.402114780741556,0.309,0.275,1.01719206566396e-55,"18","PARP14"
"TNFRSF1A.2",6.13150687209537e-60,-1.27850267077858,0.188,0.325,1.09159216843914e-55,"18","TNFRSF1A"
"LRIF1.2",6.8033337281135e-60,0.113013661360879,0.203,0.129,1.21119750361605e-55,"18","LRIF1"
"CHORDC1.1",7.04373019377088e-60,0.101424438114911,0.219,0.142,1.25399528639703e-55,"18","CHORDC1"
"HBP1.2",7.42330342610963e-60,-0.419017003066041,0.267,0.248,1.3215707089503e-55,"18","HBP1"
"IVNS1ABP.3",7.51996462630596e-60,-0.370261132596873,0.463,0.392,1.33877930242125e-55,"18","IVNS1ABP"
"IRF2.1",7.99621366872807e-60,-0.419937727952234,0.394,0.377,1.42356591944366e-55,"18","IRF2"
"ITGAM.2",8.1405864721042e-60,0.73429902696821,0.224,0.102,1.44926860962871e-55,"18","ITGAM"
"ANXA5.3",8.21568382509527e-60,0.232380749351441,0.268,0.158,1.46263819138171e-55,"18","ANXA5"
"MED15.3",8.44545743762999e-60,-0.418145021093452,0.298,0.274,1.50354478762127e-55,"18","MED15"
"IQGAP2.3",8.70681606223294e-60,-0.55441558859503,0.482,0.49,1.55007446355933e-55,"18","IQGAP2"
"TRPV2.2",8.8132106960642e-60,0.181152472517678,0.204,0.126,1.56901590022031e-55,"18","TRPV2"
"ZNF880.3",8.87797726920206e-60,0.538654809897453,0.127,0.057,1.58054629323604e-55,"18","ZNF880"
"GPN1.2",9.19594121723375e-60,0.215750297449219,0.164,0.096,1.63715341490412e-55,"18","GPN1"
"KANSL1.2",9.27924839475709e-60,-0.562291906661709,0.298,0.305,1.6519845917186e-55,"18","KANSL1"
"PFKL.1",9.50129226632742e-60,0.131082375841353,0.356,0.249,1.69151506217427e-55,"18","PFKL"
"PRDX1.3",9.77795445572364e-60,0.916316504078579,0.285,0.127,1.74076923175248e-55,"18","PRDX1"
"CDK4.1",9.94118557211493e-60,0.318168444100563,0.203,0.117,1.76982926740362e-55,"18","CDK4"
"ELOF1",1.0096733777864e-59,-0.101181653062111,0.206,0.154,1.79752151447313e-55,"18","ELOF1"
"GABARAP.2",1.05358626645767e-59,-0.352861490745775,0.856,0.824,1.87569963017459e-55,"18","GABARAP"
"MAT2B.2",1.07785438229459e-59,-0.395247497848039,0.548,0.532,1.91890415679906e-55,"18","MAT2B"
"SPCS2.2",1.10246809908825e-59,-0.179464573485976,0.54,0.46,1.96272395680681e-55,"18","SPCS2"
"ELP6.2",1.13686281341312e-59,0.369535737000909,0.157,0.082,2.02395686671937e-55,"18","ELP6"
"TPR",1.18593730043581e-59,-0.100721231151858,0.525,0.42,2.11132417596587e-55,"18","TPR"
"NUTM2B-AS1.1",1.23071475484865e-59,-0.191507396000296,0.295,0.239,2.19104147805706e-55,"18","NUTM2B-AS1"
"DNAJB11.1",1.23804035838222e-59,0.257224167734137,0.248,0.154,2.20408325002787e-55,"18","DNAJB11"
"SHFL.2",1.2474395799886e-59,-0.190752463264455,0.495,0.419,2.2208166842537e-55,"18","SHFL"
"EEF1G.2",1.28796727110501e-59,0.428869963272124,0.943,0.789,2.29296813274825e-55,"18","EEF1G"
"DDX56.1",1.30035050006139e-59,0.232202835833522,0.19,0.114,2.3150139952593e-55,"18","DDX56"
"PEF1",1.32505737504446e-59,0.104982399222927,0.24,0.164,2.35899964479166e-55,"18","PEF1"
"RAB3GAP1.3",1.33819120292029e-59,0.975098134672719,0.232,0.092,2.38238179855898e-55,"18","RAB3GAP1"
"DLL1.3",1.34574448914039e-59,3.38181965138161,0.078,0.006,2.39582891401664e-55,"18","DLL1"
"SDCBP.1",1.42356475030046e-59,-0.65757169396579,0.336,0.363,2.53437232495992e-55,"18","SDCBP"
"CLK1.2",1.43636585835475e-59,-0.533652995593817,0.392,0.399,2.55716213762897e-55,"18","CLK1"
"CENPC.2",1.44837344151684e-59,-0.224966801149558,0.338,0.286,2.57853923793244e-55,"18","CENPC"
"JOSD2.1",1.45713248586067e-59,0.16532757300157,0.236,0.151,2.59413296457775e-55,"18","JOSD2"
"PTGDR.1",1.49138180728318e-59,0.368060843019079,0.453,0.285,2.65510703150624e-55,"18","PTGDR"
"MIER1.1",1.50209477543384e-59,-0.147977191603652,0.389,0.316,2.67417932870487e-55,"18","MIER1"
"CISD1.1",1.52401491434983e-59,0.73321407866871,0.167,0.071,2.71320375201701e-55,"18","CISD1"
"STAG1.1",1.54866037006351e-59,-0.333638001662656,0.328,0.289,2.75708005682407e-55,"18","STAG1"
"SRPK2.2",1.60397097168093e-59,-0.542499890048391,0.456,0.474,2.85554952088355e-55,"18","SRPK2"
"RSRC2",1.65008361598806e-59,-0.176192783333423,0.407,0.338,2.93764386154354e-55,"18","RSRC2"
"CD2AP.3",1.65063036604776e-59,0.417209153878079,0.251,0.137,2.93861724067483e-55,"18","CD2AP"
"COX7A2",1.70211877068413e-59,0.247200701821198,0.779,0.583,3.03028204744896e-55,"18","COX7A2"
"RECQL.1",1.74561632028668e-59,-0.234648478960882,0.247,0.201,3.10772073500638e-55,"18","RECQL"
"EIF3H",1.75194519693559e-59,0.212052236372699,0.666,0.485,3.11898803410443e-55,"18","EIF3H"
"RAB27A.1",1.78267857939461e-59,-0.19667781947586,0.43,0.366,3.17370267489623e-55,"18","RAB27A"
"ANAPC11.1",1.81720057687647e-59,0.192558503098015,0.547,0.393,3.23516218701318e-55,"18","ANAPC11"
"SPOP.2",1.84776451956638e-59,-0.252861440609985,0.233,0.19,3.28957517418403e-55,"18","SPOP"
"CHMP5.1",1.95781105388986e-59,-0.155691066844858,0.28,0.223,3.48549101924012e-55,"18","CHMP5"
"WDR46.1",1.99461980451793e-59,0.386728158957161,0.177,0.094,3.55102163798326e-55,"18","WDR46"
"SLC15A4.3",2.03323988268006e-59,-0.856742801296097,0.306,0.371,3.61977696313531e-55,"18","SLC15A4"
"UBE2Z.2",2.04248201846733e-59,-0.135345469316321,0.214,0.161,3.63623073747739e-55,"18","UBE2Z"
"BIN1.1",2.06573808569591e-59,0.486999654909922,0.523,0.327,3.67763351396443e-55,"18","BIN1"
"SLC44A2.2",2.17585556042114e-59,-0.518780812841356,0.366,0.365,3.87367565421775e-55,"18","SLC44A2"
"KPNA3.2",2.22241872327813e-59,0.145413978923358,0.217,0.139,3.95657205305205e-55,"18","KPNA3"
"CCAR1",2.30874655182261e-59,-0.130491584790003,0.307,0.234,4.11026148620979e-55,"18","CCAR1"
"TMEM109.1",2.38791913698521e-59,-0.31613745504219,0.313,0.282,4.25121243957477e-55,"18","TMEM109"
"TATDN1.2",2.47321604494295e-59,0.608351887638018,0.196,0.094,4.40306652481194e-55,"18","TATDN1"
"FAM104A.3",2.52216901817525e-59,-0.264601669808037,0.164,0.13,4.4902175030574e-55,"18","FAM104A"
"AGPAT5.2",2.64751747120936e-59,0.909397839574964,0.217,0.089,4.71337535399403e-55,"18","AGPAT5"
"WAC",2.66201518904614e-59,-0.414917419781795,0.353,0.327,4.73918564105884e-55,"18","WAC"
"C1orf122",2.6785657224507e-59,-0.14216111674273,0.197,0.15,4.76865055567898e-55,"18","C1orf122"
"ZC3H13.1",2.8783434235105e-59,-0.336769598498911,0.258,0.22,5.12431479687575e-55,"18","ZC3H13"
"BTF3.1",2.90274661806394e-59,0.391656184833029,0.977,0.879,5.16775980413923e-55,"18","BTF3"
"R3HDM2.1",3.03211644429783e-59,-0.513744378810674,0.268,0.261,5.39807690578343e-55,"18","R3HDM2"
"DPP4.3",3.11235487579587e-59,3.99721894297507,0.08,0.005,5.54092538537939e-55,"18","DPP4"
"RAE1.1",3.11273616765815e-59,-0.283788661762226,0.17,0.142,5.54160419928181e-55,"18","RAE1"
"HSPA4.2",3.14073134316677e-59,0.22395445308116,0.24,0.149,5.5914440102398e-55,"18","HSPA4"
"SYNC.2",3.22847511149429e-59,0.125916084727863,0.23,0.153,5.74765424099328e-55,"18","SYNC"
"VPS37B.1",3.22998992606749e-59,-0.913208423502065,0.256,0.33,5.75035106537795e-55,"18","VPS37B"
"ACIN1.1",3.41462511904886e-59,-0.276906625077635,0.396,0.348,6.07905709944269e-55,"18","ACIN1"
"MYDGF.2",3.43516944147308e-59,0.3675609028862,0.5,0.325,6.11563215665453e-55,"18","MYDGF"
"MRPL52.2",3.48202628516469e-59,0.435778805533341,0.399,0.243,6.1990513954787e-55,"18","MRPL52"
"WNK1.2",3.50842893608352e-59,-0.461110761612908,0.307,0.292,6.24605603490949e-55,"18","WNK1"
"UBA1.2",3.74875232517674e-59,-0.109622204666376,0.271,0.206,6.67390376451216e-55,"18","UBA1"
"N4BP2L2.1",3.78851093986931e-59,-0.334563551596842,0.631,0.594,6.74468602624933e-55,"18","N4BP2L2"
"KRI1.1",3.90904576784742e-59,0.320050103459977,0.242,0.14,6.95927418049876e-55,"18","KRI1"
"GLIPR1.2",4.21349253538018e-59,-1.01289162414931,0.31,0.432,7.50128076073734e-55,"18","GLIPR1"
"RALGDS.1",4.23191248875354e-59,-0.712484685168439,0.379,0.433,7.53407380372793e-55,"18","RALGDS"
"TXNDC12.2",4.29337436089099e-59,0.199213770823969,0.255,0.164,7.64349437469422e-55,"18","TXNDC12"
"PIP4P1.1",4.44418499747588e-59,-0.291587971815162,0.147,0.119,7.9119825510063e-55,"18","PIP4P1"
"HRAS",4.51421494452541e-59,0.175444120869829,0.178,0.11,8.03665686573859e-55,"18","HRAS"
"PFKP.3",4.74824118320819e-59,0.408021888626493,0.4,0.24,8.45329377846553e-55,"18","PFKP"
"PIK3CG.2",4.93482243944269e-59,-0.132478143289966,0.313,0.246,8.78546438893983e-55,"18","PIK3CG"
"ASXL1",5.09612730619701e-59,-0.245496834885244,0.261,0.213,9.07263544322254e-55,"18","ASXL1"
"CYFIP2.1",5.19586987652062e-59,-0.25028795745317,0.439,0.381,9.25020714116966e-55,"18","CYFIP2"
"CCT5.1",5.42426400224055e-59,0.443963172258707,0.335,0.198,9.65681720318885e-55,"18","CCT5"
"OASL.1",5.42434892438866e-59,-0.475442962686344,0.379,0.342,9.65696839008913e-55,"18","OASL"
"NAA10.2",5.84285099558978e-59,0.123386079321894,0.284,0.191,1.04020276274485e-54,"18","NAA10"
"TRNAU1AP.1",6.16217759931545e-59,-0.392502122590009,0.193,0.173,1.09705247800613e-54,"18","TRNAU1AP"
"AP3D1.1",6.17093083048952e-59,-0.194392019591854,0.187,0.14,1.09861081575205e-54,"18","AP3D1"
"APPL1.2",6.3795220255421e-59,-0.184509870938484,0.372,0.307,1.13574630620726e-54,"18","APPL1"
"RBX1.2",6.6579526648468e-59,0.127788556430634,0.632,0.476,1.18531531292268e-54,"18","RBX1"
"ACSL5.1",6.84030472132489e-59,-0.27585615600299,0.204,0.167,1.21777944953747e-54,"18","ACSL5"
"NUDT14.3",6.91208453382537e-59,0.907514123491515,0.171,0.067,1.23055840955693e-54,"18","NUDT14"
"PAWR.3",7.0018252196037e-59,2.74969641339433,0.089,0.01,1.24653494384605e-54,"18","PAWR"
"CCS",7.18804775831677e-59,-0.278561417167353,0.249,0.214,1.27968814241313e-54,"18","CCS"
"SMIM27.1",7.21219170824063e-59,-0.233686245778641,0.249,0.204,1.28398648981808e-54,"18","SMIM27"
"RASSF7.2",7.40693674074379e-59,-0.372567807449748,0.327,0.301,1.31865694795462e-54,"18","RASSF7"
"FDFT1.1",7.51377974855395e-59,-0.165337204581873,0.361,0.301,1.33767820863506e-54,"18","FDFT1"
"PRKACB.2",7.51491139008062e-59,-0.621497228229061,0.468,0.51,1.33787967477605e-54,"18","PRKACB"
"CCDC47.2",7.85712897520526e-59,0.247156831882904,0.207,0.125,1.39880467145579e-54,"18","CCDC47"
"CSGALNACT2.2",8.37805180811581e-59,-0.440695257601095,0.269,0.254,1.49154456339886e-54,"18","CSGALNACT2"
"FAM207A.1",8.43110357370296e-59,0.355104273653063,0.18,0.097,1.50098936922634e-54,"18","FAM207A"
"CRTC3.1",8.60372848353714e-59,-0.357204813704572,0.224,0.193,1.53172178192412e-54,"18","CRTC3"
"CCT2.2",8.8067946062134e-59,0.613552819158829,0.425,0.243,1.56787364374417e-54,"18","CCT2"
"GSPT1",9.2156395130274e-59,0.171876081847679,0.335,0.223,1.64066030250427e-54,"18","GSPT1"
"WBP1.2",9.40102022892438e-59,-0.544687394134348,0.25,0.251,1.67366363135541e-54,"18","WBP1"
"COA5.1",9.5605351230556e-59,-0.199378112511164,0.207,0.162,1.70206206795759e-54,"18","COA5"
"ASAP1.3",9.76177000306926e-59,0.543635619066844,0.224,0.114,1.73788791364642e-54,"18","ASAP1"
"MRPL47.2",9.88500002531273e-59,0.163262120547353,0.197,0.123,1.75982655450642e-54,"18","MRPL47"
"SPG21.1",1.0033867445418e-58,-0.255326110883513,0.201,0.165,1.78632942130777e-54,"18","SPG21"
"FKBP3.2",1.02264849848303e-58,0.169414939301043,0.197,0.12,1.82062112184934e-54,"18","FKBP3"
"ATG4B",1.03399429437164e-58,-0.431727532506246,0.273,0.261,1.84082004226983e-54,"18","ATG4B"
"C11orf49.2",1.04644857862315e-58,-0.126450461749073,0.119,0.081,1.86299240452279e-54,"18","C11orf49"
"TMEM185B.2",1.07847159897582e-58,0.680359097405864,0.128,0.053,1.92000298765666e-54,"18","TMEM185B"
"ROCK1",1.08244459751709e-58,-0.231379084764716,0.446,0.379,1.92707611695967e-54,"18","ROCK1"
"SETX.1",1.0926279270187e-58,-0.333595479142355,0.36,0.321,1.94520549847138e-54,"18","SETX"
"PLCL2.2",1.12599162764285e-58,0.32982998086822,0.33,0.202,2.00460289469257e-54,"18","PLCL2"
"VKORC1.3",1.14262561290764e-58,0.282567506301523,0.428,0.288,2.03421637865947e-54,"18","VKORC1"
"CCAR2.1",1.15568058547608e-58,-0.11711377831321,0.148,0.107,2.05745814632307e-54,"18","CCAR2"
"RPS6KA1.3",1.18677571758494e-58,-0.200112831189766,0.286,0.237,2.11281681001647e-54,"18","RPS6KA1"
"MAP3K2.1",1.21475972664349e-58,-0.381182244770677,0.259,0.228,2.1626367413434e-54,"18","MAP3K2"
"PHF20L1",1.214827602015e-58,-0.180154807820298,0.264,0.206,2.1627575798673e-54,"18","PHF20L1"
"RPL7A.1",1.25349691559796e-58,0.307043922146784,0.998,0.992,2.23160055883905e-54,"18","RPL7A"
"CYB5B.1",1.2622062516853e-58,-0.527868430837473,0.221,0.216,2.24710578987533e-54,"18","CYB5B"
"C1QBP.3",1.33989404740336e-58,0.774003619158362,0.395,0.208,2.38541337259221e-54,"18","C1QBP"
"MRPS33.1",1.35789129214109e-58,0.414828064646713,0.163,0.082,2.41745386739878e-54,"18","MRPS33"
"DIAPH1.2",1.38265708761592e-58,-0.448669580502301,0.361,0.348,2.46154441308263e-54,"18","DIAPH1"
"SELENOH.2",1.41787307530661e-58,0.530889673504085,0.71,0.477,2.52423943596837e-54,"18","SELENOH"
"MAP2K7.1",1.43392519830587e-58,-0.151983324948509,0.203,0.153,2.55281703054394e-54,"18","MAP2K7"
"SNAPC2.2",1.49718591408359e-58,0.406982252060841,0.154,0.082,2.66544008284302e-54,"18","SNAPC2"
"HAUS1",1.51807509375632e-58,0.357793470071754,0.177,0.097,2.70262908941438e-54,"18","HAUS1"
"BRD7.2",1.54466939972396e-58,-0.588234354214854,0.434,0.454,2.74997493232857e-54,"18","BRD7"
"USO1.1",1.54562534813591e-58,-0.116650731395996,0.258,0.196,2.75167680728635e-54,"18","USO1"
"VPS13C",1.57455300619234e-58,-0.406127155406871,0.475,0.451,2.80317671692423e-54,"18","VPS13C"
"FAM177A1.1",1.60496225258293e-58,0.138678979040599,0.272,0.178,2.85731429827339e-54,"18","FAM177A1"
"PTPRA.1",1.6264122180771e-58,-0.625801815436702,0.289,0.304,2.89550167184266e-54,"18","PTPRA"
"EIF4A1.2",1.68024391435941e-58,0.655847772217137,0.81,0.609,2.99133824073405e-54,"18","EIF4A1"
"TRPC4AP.1",1.72525169894377e-58,-0.5539612576534,0.273,0.277,3.0714655996296e-54,"18","TRPC4AP"
"ABHD14B.3",1.73802944879647e-58,-0.405487402818337,0.28,0.262,3.09421382769236e-54,"18","ABHD14B"
"USP8.1",1.7416328013432e-58,-0.37098266394832,0.237,0.206,3.1006288762313e-54,"18","USP8"
"PGGHG.2",1.74593634891435e-58,0.464185976419273,0.193,0.1,3.10829048197221e-54,"18","PGGHG"
"RBM25.1",1.78341846032504e-58,-0.11696220086333,0.445,0.358,3.17501988491667e-54,"18","RBM25"
"HDGFL2",1.78726042288079e-58,-0.239333879343465,0.176,0.137,3.18185973085467e-54,"18","HDGFL2"
"ZFAND3.2",1.7882175945225e-58,-0.337063690876688,0.353,0.317,3.1835637835284e-54,"18","ZFAND3"
"FRYL.2",1.81992061135485e-58,-0.409467081886338,0.322,0.3,3.24000466439504e-54,"18","FRYL"
"SH3GL1.1",1.85167847695169e-58,0.16802396040974,0.165,0.1,3.29654319251709e-54,"18","SH3GL1"
"MAPRE2.1",1.86511439868069e-58,-0.558501525857656,0.438,0.461,3.32046316397124e-54,"18","MAPRE2"
"UTP4.3",1.96797211297538e-58,0.824823247835601,0.124,0.045,3.50358075273007e-54,"18","UTP4"
"MICU2.1",2.0062541203508e-58,-0.130949508586519,0.305,0.237,3.57173421046053e-54,"18","MICU2"
"MGAT1.2",2.02569593938108e-58,-0.35676340637333,0.511,0.475,3.60634648088013e-54,"18","MGAT1"
"ARPC5L.1",2.02644376514689e-58,0.139418545091025,0.674,0.504,3.60767783509101e-54,"18","ARPC5L"
"ADD3.2",2.14989901151687e-58,-0.391073452872575,0.453,0.427,3.82746521020348e-54,"18","ADD3"
